Id,SalePrice
500,243005.31586100778
1408,173293.00190442073
331,86756.0355003556
170,104554.07043864146
2192,101367.7235603901
2571,290628.8913319221
2314,165244.33727433498
2647,99012.38949064066
422,478857.3511770284
2457,384195.2571903687
1838,191080.48523327528
2805,254372.68178682151
1645,157755.21984057
1711,281662.2327952549
2825,262932.62686069246
322,356030.06556172
2103,248875.1550216759
342,118073.0557660461
600,130690.66708023429
488,190511.8622863289
1725,298749.0233939764
2246,261196.2508746075
2847,152113.80096245583
806,243616.54835260907
530,220682.96598898474
963,198525.05998183315
2678,89572.03590152579
171,87904.43403074822
2401,456264.1173879735
805,222643.03004563015
2259,223485.80617164017
1748,186605.90886442165
1361,134563.24406242804
1677,116511.57123600552
1406,154338.7368051611
2322,264242.5161461201
688,142147.94566256637
143,138999.42947355667
804,202813.52176310372
1214,153982.29806487972
2828,142671.83514107356
1999,169437.3773570744
2467,183569.3548531203
2665,156545.3220617642
1538,371187.80679494387
398,118256.63259993625
2822,134322.85602039692
2157,143667.59325137705
1856,178707.41581229624
1269,95431.68700149395
2570,117842.48147474429
2320,233085.33018775354
1517,133375.2600511026
2304,115145.05417694144
1312,102592.25609156062
2012,135854.48381610532
506,225770.04312400852
2865,200976.0031498405
2367,108124.10984341778
554,88088.8827911853
238,132405.28307018257
1954,119281.81520875466
2488,140973.5791504799
2291,89445.78982260382
1969,102557.759432539
2725,157320.6735566145
1482,144065.77054366822
2763,187379.94951302817
503,240564.42596609244
1584,254901.10763845054
1531,109775.80246990043
2210,147011.40660610553
459,322036.34569534415
556,130346.23452057656
1347,129301.42487233708
1290,82379.78776399363
1388,89961.3609822048
1571,312071.6663521883
2754,195363.81305629108
765,128763.13252792417
2494,121700.24588573643
2870,216014.21819577646
7,204688.7566725579
1114,242081.99983567232
2418,279983.7146955318
291,131129.69498184367
18,309710.92043639894
39,374105.53415685316
1001,250998.95627964035
2442,229533.34356774483
616,105238.34220090321
2680,77105.99428434664
1414,122531.03935859173
289,127898.25595179913
40,230937.16876555665
860,123525.7551553441
409,130699.95984065259
673,154384.6156032798
2427,171444.90489975642
2036,237434.66410424508
2564,135523.36214736634
642,139321.1622398154
1008,163589.2853453837
1908,127350.69572862537
2519,189031.13562952107
1369,104619.78662966946
2855,140020.19210506673
712,99675.92788176113
1943,100578.83938090346
1958,123412.25618082339
107,147753.84999566988
2295,207797.72441264364
704,93529.13164021437
676,121379.16602870366
259,175800.69350621395
93,278612.8503919702
106,234481.26853698364
2315,176799.41877213205
1050,105390.64880507825
1095,206721.2001639158
2709,134536.3014914933
758,123639.2050122065
1496,169901.29611521517
2370,126413.60235731523
2458,281169.68374338385
2733,130230.22604551907
161,271442.7160520972
726,137666.40834731556
845,208245.27697276138
947,253780.7347225797
2232,120513.20941177996
2563,156507.55505996326
2299,134101.09629333258
211,83703.52354564075
605,147716.16879868356
1478,206865.28047743512
2247,270761.1795665147
2274,192701.9060484759
2869,197785.3284889533
967,210073.57911601668
2656,127128.19756857777
667,186885.0762849818
1042,111496.21233650237
2023,146332.45703391856
2447,387026.7921049088
2055,124490.74410110113
2275,301768.40025442635
2204,142368.677123895
1563,278327.2395051552
483,195384.7509192283
796,124517.75864940522
1526,141857.8926612127
2042,122423.2798357746
442,354184.5592206809
1693,319216.72695213824
1468,212592.42615411742
1430,182642.51938384338
2605,134808.7678181758
1529,183688.65180277548
335,134934.58059512827
1287,132875.82563142007
31,100877.23398121014
1785,308737.37423326314
82,164907.72741220146
2620,123008.75760849084
252,189719.94930466748
721,66476.73918357103
2165,178259.63663958127
2316,184173.31765921524
775,119506.3520013186
1558,93688.88266241092
17,232895.95860266718
1022,220072.02363633292
925,112575.59924743893
438,270244.5220602585
1270,132222.93507353682
1272,117931.76640818574
215,119115.51636937648
266,225080.65933465934
2402,265720.9491614673
1250,133096.41074573173
1984,114024.2854300249
1279,135425.98731073266
377,257617.87775817362
1252,119066.32302726126
2156,260687.96394670598
499,309220.5073584486
1374,122362.4887421006
2898,253489.55642295844
401,115291.08038753558
2721,168457.61941956656
2078,259766.04139992993
2589,125270.6500303288
1946,220527.48402919376
1334,123303.70200181092
2781,224775.03067415918
431,417954.19621421833
576,190069.79318496943
1474,201152.48745828445
2254,143400.65303988292
2155,295897.17963926704
885,106383.2210698584
643,134467.8815676769
1944,123325.07193949055
480,193459.49104009412
2845,102713.72756089836
2387,310074.8339522527
2407,185849.83125160175
2527,161878.32587263684
2514,141533.6054619482
629,152247.70983975404
80,211793.6683389069
1876,131451.94012432246
1546,123501.84685992934
2518,160219.02620705694
2347,155421.62526670418
783,240976.75201663902
1322,61799.589458845585
194,90133.91522786916
1770,281873.6194202139
2143,126679.22140540057
1229,199121.03618782217
511,279911.46956339804
46,203102.86344103352
1348,144169.4238652863
2465,180895.77974094707
387,215646.45472627995
873,218067.34388929227
1918,128187.66918765496
2764,242836.15722820399
2184,136194.0838667307
934,141775.10320953192
1920,129052.76316659577
2631,138735.46262549915
1768,849989.6807408949
2040,117440.36642719615
1749,216125.81221108136
834,210012.54578659724
1457,218401.69503152816
79,121198.71397100741
2302,134790.81605618488
1817,133146.19756526855
2755,228554.96009436628
359,161852.72817443957
2059,114829.95026635627
2092,237616.6379299101
2516,223426.65337577742
150,119727.17992185999
1656,147636.6853120614
83,94502.8790441433
2411,184915.8035519806
795,78234.01561490704
2312,211351.57424141408
2917,104726.77794731673
1624,168673.67620657466
2215,290571.79818668566
1211,153558.98628410645
1485,146224.0121439899
1024,165865.61024280792
570,172087.09520058436
2874,136805.62021272187
700,117963.93334032036
2756,207439.59917334298
2022,178927.90177503906
583,230704.0308809684
2392,380035.4338361565
2424,179577.38106170323
212,97920.24980899834
736,137317.076908806
1610,159008.70564109567
890,124736.18892518381
467,185501.87204558076
578,225801.3516936679
1747,188486.55626404413
1149,153050.77702963646
2758,244315.58733451067
857,139178.25704822273
2219,263476.37970218045
733,98821.16939023207
2909,119301.72647321968
1798,253525.86174037622
235,118697.03972447132
2366,125122.62128454118
1027,130110.32465009166
1195,139605.23845856157
1303,67106.50340329297
148,175061.28601415275
608,157407.54956597672
2515,193812.64931105703
821,272582.7227755131
2500,264818.50058916473
745,100549.60278627912
741,124048.72045777483
1611,99530.09274284936
2532,122095.78369793393
1081,217638.2914402454
1692,466287.8334639333
2520,168958.56026242216
276,105422.4515295061
1992,124747.79163137393
663,62200.09264808981
418,128578.34548602802
1733,188709.18610337644
2359,152624.0379719714
253,182090.71064606105
1518,167320.94535442875
2035,131387.88121642926
2919,86010.31558108552
1540,264034.76071264007
2120,134494.46397801698
1674,168755.39154908032
256,148248.64235750213
2361,100280.28553356758
978,84702.8986740956
2280,156263.23586691168
2095,221658.76841670187
1709,336685.86166902346
2801,265177.6279143023
1246,111086.3821425194
2373,108988.55157986861
1055,270007.4167287782
2017,110603.49141225233
1099,233703.12860610895
1344,88772.95535163229
835,194527.05236286946
1117,204294.66967851354
2043,100123.37837263533
2085,126916.91366236564
410,144105.704720564
2650,119056.84874759066
2867,157159.64135008733
1668,118866.97944448348
1161,156534.15440442538
2122,176213.56649980778
2539,142700.24940867102
1047,147383.1131523039
1445,122270.96846106541
541,126003.26447897272
569,191716.22696664574
1276,113655.89025513102
918,142153.46869436643
326,158503.3964316722
1936,131663.58918131812
895,98965.16528765301
257,137885.47065269158
1241,186288.5906970108
1545,126242.94784034818
1189,183963.3903013445
270,137097.59285476993
2066,162909.79270271212
693,102825.5004735131
1259,131376.26070159703
2916,147483.89349327472
2321,288888.1566889236
1977,101029.23178665945
1895,141209.35229558466
1240,173221.21106094337
85,151690.64509181993
1823,120325.98823420926
825,311326.5263378518
110,218663.5710349791
697,118128.93088944619
2297,112104.13592528769
1231,130865.53482735684
1355,115411.39559686759
968,354968.71309910604
584,213047.5606580529
1315,116470.4636898455
1606,156965.88515987457
206,116052.65661672824
1685,356025.53916997963
2016,131932.1274209891
869,188890.52626154805
2135,124792.32425875522
2346,167920.39707635774
2430,223969.8592939025
2198,87617.51769345345
2652,123496.88735336474
27,114915.07106786186
241,172404.88504778637
906,110907.69349343801
1506,106206.95351795552
2098,393829.3555571397
1435,210202.29235240445
2213,126902.942803006
1274,141233.27059597144
743,59253.49167947652
1737,197285.5227090039
2797,284234.2228332926
2185,74283.07333049488
58,170145.1335316474
830,197312.84072756622
808,117627.38379537508
680,137704.04563160674
1153,109989.21706850118
1291,120725.64602184061
1818,145631.79060163564
2161,179804.3960468708
1883,116908.28718456892
350,379551.8634165896
2473,138483.55454746823
295,159422.99107887628
293,189781.27385167536
859,133198.81548261704
288,71348.21432344348
1578,139458.10825577754
102,146218.34477265185
2831,161785.29733593916
1030,164632.48169424088
2551,150303.5895334629
1286,133201.2053795976
958,335381.49645775306
776,134927.86411593537
72,237928.83870746256
2263,250442.88306866173
1866,142687.76831190469
2876,79461.49874921987
2146,239896.39588365698
103,161485.39730447246
1500,145788.76695251814
492,185237.16420237802
167,138650.6266745727
2597,123826.14940901937
2685,105845.65093418489
1035,159462.37990746976
1220,76610.69070380929
2602,157044.7278585609
2159,206188.10901297774
695,127268.56036551639
1109,250669.85156310006
640,177877.99581907518
1652,145799.0142027426
2090,220427.72187309447
1188,189129.79613943966
2345,242039.76529109097
1059,457462.1877330306
2751,236713.08507240948
128,210883.75788652562
1523,172718.35722163107
2925,185290.0112858435
2145,306262.2896179149
1121,208388.91033096908
566,283994.1223863273
565,224570.41413646608
1331,123645.12758400962
2928,114527.38184645171
156,139352.16465625045
797,133608.45862587172
327,94900.40116512634
2859,129915.08530310847
1453,128364.45589216797
1762,357038.93202765536
1868,228541.93433171854
1760,182867.16411394897
1113,245289.02112301954
1812,178166.61273478708
117,155958.09134268435
1142,209385.05038651585
2342,413513.6199688056
927,135231.58474190484
2478,187474.59995013315
655,83354.83945149378
2064,123078.26179961959
369,266231.98397321266
2239,108264.21455872581
2732,195932.69706330728
1653,162851.5311268749
959,204820.049181019
2395,353121.32083674596
1412,106420.41788587588
271,253026.50113503574
1484,143086.51183296152
1497,148744.61738281164
552,167356.25342238453
2,123518.76051252414
1855,296838.62189475395
4,270193.7767607926
2292,145492.93879138527
134,131456.79271130206
646,108201.70372111909
42,289735.608617553
532,219758.60111646593
713,78132.46504513704
2561,129796.73515041474
2360,129501.45303998151
1333,123577.26957614823
1407,218535.66339606317
2892,293391.4948652357
574,199612.42761136612
1227,177007.65121045205
2591,214165.28948920243
1476,205366.18505285494
1125,240196.90035028107
1446,141062.42442703136
408,123059.32382381626
1101,284681.5901564233
2251,184089.34383455946
373,189167.1346695822
2554,124754.86889732828
2382,259421.6237894477
1985,83848.17626577937
519,219259.74037235306
1093,198828.45180734427
864,237985.4847469455
2889,143809.3911783358
2308,166354.07740918908
986,168091.94020218123
1302,144044.9406450845
585,149625.69304641185
2708,157478.07489804013
147,125286.78424142557
1441,229549.63090597978
383,178575.2910964652
285,155698.04035360835
181,107788.55840870926
358,182216.58342944933
780,144555.0832144493
258,191197.10831983798
1865,219146.6271199202
692,126318.5869530178
2902,354769.52565600665
508,247152.37975159698
2638,138235.1500056523
36,138481.79611564308
611,158909.32952728847
2281,128251.11638176387
1678,117998.23161634269
1696,520920.36630985443
1557,86512.32091437405
2180,155697.85836578035
1726,201433.29263161452
951,150975.8236784749
267,217576.75061041155
2706,130599.19796266867
2221,251443.65179058217
1357,59606.92772463226
2901,339239.77516146796
347,173970.41415309327
2164,193945.41476027836
1586,319854.6838711064
360,155402.00853161307
1769,245430.66046671514
2617,151790.25104220986
1879,131793.36485025534
991,231263.76926872687
1535,101644.23715634733
1191,148590.6796083999
1579,200272.4396315679
1882,125640.5142678928
1510,129644.49091242273
2196,148419.03249590067
1845,154070.9120898856
2336,389630.8275508234
942,92985.20044803407
861,129659.07768796058
2555,117823.32428364569
1392,134968.32232424733
2099,248123.95073055325
1543,128029.33155948672
948,297157.1145594561
1239,179768.01997300782
22,179320.67571971312
2796,219149.59639094025
2747,164219.4132837441
92,272480.0495742872
210,159599.5801540415
1858,200517.55300898096
2228,165470.0809236408
447,202111.02191700577
827,237383.5300026869
1649,195157.50280306983
682,129996.20304249576
2698,113567.23822953178
494,183933.36756974348
214,77923.36520250983
2441,224325.65314864734
2679,111222.02653335659
1336,117018.47604970491
465,181942.1597870233
1524,140068.7730711713
2543,115155.12682661065
631,135989.4367735378
2452,285522.2408939245
228,146070.71072563037
126,158627.11080252106
1092,215566.27752131605
1122,198892.17667919095
932,198143.95636384413
1980,88174.47567688208
2171,112510.22409149882
551,155721.64447451272
2768,165753.94424209607
2056,115349.3345403885
1159,365073.97681105323
2645,103432.42205940222
1174,161917.6428795715
2266,204848.1899992836
2462,467850.46806345927
1219,139337.67087032096
2922,179560.96026876918
118,134217.18268624446
474,169915.55604345058
2576,144951.9653228847
872,284234.8621198659
1077,199663.7417231305
1536,135799.85397353143
1150,121173.45318364831
2341,312883.0501825792
1931,147723.42356064296
2785,132538.68152366174
2538,120124.13587001682
597,212683.2166444741
464,176114.74160350524
233,216551.9668683863
2169,123557.09986544924
2123,171980.41297232476
1867,165473.85177973946
137,247793.9404463209
515,231638.0707063105
933,123808.62409745785
2784,165812.11519394378
972,168383.37183441987
599,156599.92645571817
2614,126158.601432127
2582,135209.36926970337
1409,164187.49371249738
175,89198.62661124235
352,217231.0628815513
976,105119.84956108927
2134,187898.8704701916
984,110544.57305044757
2396,394781.1382403819
1673,143632.69174741028
404,121881.44570900354
607,157529.46151328323
814,141233.51370370862
868,187555.68862167452
2271,186218.96025723516
1633,206173.54871991396
337,155667.32441890618
2765,158279.86546683672
1746,276294.6240521343
368,306223.0947711568
2806,206470.25819380078
1662,198008.25841876486
1234,208182.1650180177
1373,130497.83217093858
1672,114562.0407173843
1939,120742.60237882027
