Id,SalePrice
2856,132995.6993787504
1394,135010.46356499247
2587,122409.34559979032
61,331011.1864905046
2661,171500.16624164357
2711,139020.42261640955
1147,175792.58177259928
757,122281.15707656344
2623,92391.34583041226
2378,136605.60860826747
1413,144077.95535176565
1722,204065.77331358913
1112,212118.38957088286
1623,184608.208833337
1201,178081.30075216002
1513,112902.77817214017
957,517589.6677112115
1171,256193.72773348863
1145,179237.11976804282
2726,235293.6934348027
703,159342.9439297113
760,93752.11615768501
1964,132164.6093203871
2512,166554.06533663886
159,136558.1342836855
1281,156531.78162640918
468,187636.62771364613
290,117598.49249828076
665,100393.06501014187
1463,248710.46598587316
1792,216735.38624492497
923,137136.91773623155
500,244514.25775481877
1408,175107.90063951013
331,88915.0476719376
170,105094.19662346765
2192,101102.57542070682
2571,299473.1473289921
2314,163973.55431596233
2647,100611.88886872776
422,483548.7588986826
2457,387189.3937402408
1838,191190.737021983
2805,256822.20312728485
1645,156648.8484179759
1711,282104.63900023146
2825,261581.24974563392
322,356807.7026974881
2103,251633.48426074057
342,119083.8390606564
600,129503.32938996403
488,190332.7497304122
1725,300709.325274251
2246,256407.0938902406
2847,154810.87962321623
806,241004.8904912789
530,219953.50754234436
963,198998.96330239763
2678,90821.63754567073
171,87697.28374832729
2401,455248.0224576047
805,221388.1781566128
2259,223074.84234894617
1748,182942.1019669852
1361,134750.84815566754
1677,117123.87792699736
1406,154596.56710682684
2322,267092.1485820246
688,144150.69587289265
143,139243.81701104285
804,203994.45030992225
1214,153015.23197589867
2828,141936.5807237774
1999,173792.56230591913
2467,185393.54835540705
2665,153957.17540529475
1538,367807.8544861733
398,117079.68214158053
2822,135226.67029681534
2157,142084.06005650226
1856,179725.2442100211
1269,96481.20566897163
2570,119089.73621892407
2320,233869.53796117095
1517,133021.82541045395
2304,116706.0902124989
1312,102134.95132673864
2012,131266.7283743042
506,222631.5037157277
2865,201723.2094156604
2367,108080.1207045229
554,88423.70875918579
238,133554.7156597535
1954,118211.12462351893
2488,140431.21481327392
2291,90282.66148295284
1969,101310.5432526819
2725,153680.16064796413
1482,143235.05023951543
2763,190114.01091175055
503,238704.40027359148
1584,253315.17830458813
1531,108481.31878065418
2210,147750.79326923765
459,318948.6862451774
556,130118.45179324562
1347,128555.49557879033
1290,82811.4502340758
1388,89150.91031364749
1571,306334.5793122571
2754,197321.41575023514
765,130805.78025111873
2494,122034.07860993304
2870,214551.88534936862
7,202190.44784889615
1114,244330.95381270532
2418,281171.2815107758
291,131474.00794012513
18,309671.8951257052
39,373653.0559559157
1001,246585.38309080485
2442,228066.2609102459
616,105728.40032184053
2680,76778.53702067691
1414,119649.65300159797
289,128456.19866771372
40,233847.65931857057
860,123735.09392551877
409,132806.1360525209
673,156476.9089001975
2427,167694.60978137766
2036,237384.36592145858
2564,137312.49974892847
642,139435.9171993448
1008,161865.03985466398
1908,127359.26699875384
2519,191471.05210640718
1369,102956.5167849788
2855,140579.997220712
712,99118.31127524292
1943,99562.15531819889
1958,122956.45184510495
107,147459.8037465756
2295,210993.38716229086
704,92536.86688640925
676,122203.03217055753
259,174422.68614990334
93,279206.9912619176
106,233108.00136908234
2315,176782.98737921388
1050,104442.3338780776
1095,205142.6131699631
2709,135732.5775665364
758,121901.66738899515
1496,166898.47880428762
2370,126823.8351339589
2458,282324.9815031837
2733,129927.27432785358
161,271570.9753291808
726,138529.36746457175
845,206516.8397024535
947,251117.12949360427
2232,120239.67054563125
2563,157231.84938344924
2299,135152.54122840433
211,84726.83974430537
605,149602.0507014398
1478,209016.31984744171
2247,265917.17544839054
2274,192572.00922667678
2869,196295.39388478
967,210703.72801748372
2656,127364.05147144847
667,186709.77432536683
1042,112788.51074979448
2023,146976.27140100574
2447,390566.13526110817
2055,124570.07435474836
2275,295165.1232543904
2204,143715.8123229856
1563,274304.51090091607
483,195527.41044165505
796,123106.20340937626
1526,141222.4660162549
2042,120901.03441643203
442,353533.9882907479
1693,320950.868028833
1468,212589.6373631358
1430,185358.21763024974
2605,131844.15886006452
1529,185825.84132414128
335,136298.1690597109
1287,135070.21479005873
31,99808.63248828115
1785,305999.8464612874
82,166999.7753208777
2620,123600.23797640971
252,191916.56830694794
721,65955.26874524874
2165,177443.38916276506
2316,182625.94415040986
775,120222.43433794455
1558,93322.52318071526
17,230255.5324207023
1022,217297.62089101243
925,113753.8068867082
438,273605.1678051621
1270,131728.35615848377
1272,117892.00127292096
215,122041.61170050937
266,224387.23828094598
2402,264418.52158751164
1250,132063.36457580692
1984,112696.69859872122
1279,134565.8597433143
377,255786.27772775284
1252,117716.13888666083
2156,260421.1403481756
499,305454.6148112051
1374,123227.97488002133
2898,255122.93450107236
401,114542.80130799537
2721,168683.2040881173
2078,259935.83787566752
2589,123696.83332245336
1946,219636.37479190994
1334,124691.61942369257
2781,227429.7022654124
431,416783.489695152
576,190870.75429170558
1474,201079.968243266
2254,145508.7188509905
2155,295279.22747097036
885,103962.49079177801
643,134161.12566436752
1944,121409.92435286235
480,194000.69804056693
2845,102991.44441753205
2387,313958.75648532785
2407,187444.1744459966
2527,160768.5395187006
2514,143406.71802517655
629,153752.38396344756
80,212926.6189601207
1876,130682.64547167902
1546,125336.93814757922
2518,160121.1851713845
2347,155934.55529068617
783,240296.65768750766
1322,63337.773456515024
194,90513.89770214476
1770,280077.44627228635
2143,125723.01888787355
1229,200593.64166012823
511,281473.73321802815
46,203079.630645114
1348,146953.443425828
2465,182829.4071849801
387,213338.22804647998
873,218529.2060667486
1918,127534.65975044154
2764,240799.69712436493
2184,137749.08789560114
934,140087.9370880788
1920,129708.45011865371
2631,138337.05071509065
1768,855045.7772369855
2040,116874.1619809345
1749,216400.78856029455
834,207414.46128666482
1457,219050.18159158964
79,121765.71631227739
2302,134814.03051907645
1817,133400.1229222762
2755,226719.85934073356
359,159752.74751517133
2059,114137.91754894957
2092,238735.53679299433
2516,223054.25473997305
150,119253.77197134208
1656,146588.0777395131
83,95993.75860741094
2411,179017.00785460506
795,78663.81895720563
2312,209716.29495739064
2917,105361.29482173914
1624,167887.05280746747
2215,289074.9010411319
1211,153892.86752367037
1485,144442.7261745921
1024,163782.1308980826
570,170531.18355081847
2874,133518.9872318809
700,113691.81888233974
2756,210341.6954360789
2022,179498.32562393125
583,232541.12710699334
2392,382972.82978627
2424,179290.21139961632
212,97543.34843852438
736,137122.9712235278
1610,156101.65687568882
890,122007.35436821391
467,186131.64929934943
578,225291.4830205833
1747,188674.13215110946
1149,151700.6003398921
2758,244725.86033305794
857,139819.58276052648
2219,264486.770976113
733,99870.58397255822
2909,119467.20034719277
1798,257487.30457613867
235,118724.41930002878
2366,126376.21753726935
1027,129965.68010278817
1195,139729.80626746552
1303,67921.65015878498
148,177916.6313284507
608,161474.51398456097
2515,194838.39969796065
821,277939.9806805106
2500,267581.3907579557
745,102877.78670051665
741,121865.49071792093
1611,101249.20830735346
2532,120318.02582276559
1081,217372.30056336508
1692,470396.0018735977
2520,168338.13594598867
276,105326.67671220463
1992,126816.03611507689
663,62672.17756417204
418,129347.79086926821
1733,191963.05674713745
2359,153697.48681843173
253,179962.86535078115
1518,167915.17703021213
2035,129863.56457564459
2919,87508.56496734453
1540,257110.7114231011
2120,134822.8924596969
1674,168933.1842706137
256,147915.61711197256
2361,100753.02374153127
978,84812.81438747267
2280,157028.72616896752
2095,218479.67609596095
1709,336172.2448029493
2801,264906.0535034439
1246,111084.2476112998
2373,109795.19070534204
1055,269542.31260281836
2017,110863.60800431756
1099,232578.62887020307
1344,91078.87568036844
835,189300.6118688317
1117,206333.70713927492
2043,98779.4835015191
2085,125698.69857276941
410,142267.321704351
2650,116889.40667799226
2867,159613.25172988416
1668,118167.87930980446
1161,157787.60618480097
2122,176626.07040841377
2539,144026.48053451907
1047,146797.1015586262
1445,123574.79852047074
541,129483.66120622076
569,189926.5370651024
1276,112688.50090919495
918,144910.35167504652
326,159811.2771375126
1936,132620.43166831025
895,97952.49945491897
257,138627.10388558294
1241,187858.16074884238
1545,127726.14385569633
1189,183588.44170317095
270,136650.2799775513
2066,161612.28764466086
693,102275.54203037138
1259,131777.50137148355
2916,144519.7661518209
2321,284075.72320003266
1977,102589.4049948081
1895,139412.06031572653
1240,171508.83047963242
85,152040.07371763364
1823,119966.1057282741
825,313451.9426955347
110,217583.9714088567
697,117869.47241146446
2297,112506.17074788905
1231,131698.39412425147
1355,116501.90106234748
968,354992.48366183316
584,213987.5355148154
1315,116268.89112550588
1606,155649.65425515233
206,116791.65407172227
1685,354872.0089217455
2016,133599.19020115852
869,190936.2994906093
2135,125564.79804954596
2346,166535.71707811137
2430,223728.2950115516
2198,88654.79742791719
2652,122413.76354594382
27,114158.65732265705
241,169998.05160627954
906,112684.0783124381
1506,106948.06849651867
2098,398131.13122043083
1435,211004.228276446
2213,126537.2361859481
1274,137989.94333173687
743,59153.58670468186
1737,193353.33161162017
2797,283458.87272810773
2185,74070.58696955627
58,166398.0645195398
830,196840.20513390563
808,117674.265464885
680,138344.1173442985
1153,110504.73178832437
1291,123025.44657753376
1818,146504.61264255337
2161,181999.4547960883
1883,117086.26214678284
350,382283.37968438125
2473,142425.95305657914
295,158903.62439493925
293,187961.24102113664
859,133332.10336023392
288,71024.57328827336
1578,138876.24299765576
102,146767.79881417647
2831,164594.54471268793
1030,166529.3095895164
2551,149755.1021245302
1286,132047.2866715119
958,335087.9824368374
776,135120.72776399826
72,236583.7752077578
2263,251329.14745211162
1866,144837.95003482615
2876,80495.89446780489
2146,241032.83677542917
103,163122.12164422392
1500,146066.34897397624
492,185475.20498819888
167,138470.3824344016
2597,124634.7231463088
2685,106751.03548496135
1035,159558.27614550223
1220,76704.42423829474
2602,154225.5951085703
2159,205719.56451610674
695,129939.33963971674
1109,251660.214122699
640,178545.4200530518
1652,146018.1902633395
2090,223803.3065533106
1188,186020.97013267755
2345,239672.86225797687
1059,457555.18812334904
2751,240176.62408499426
128,210612.01604547672
1523,174093.18240900565
2925,187776.37477522492
2145,305133.9962233484
1121,205138.3285910434
566,283401.6919801731
565,225527.74290683496
1331,123062.2387941336
2928,115998.73990046412
156,137592.8391938683
797,134565.56786985797
327,94532.90954243981
2859,130130.56189401611
1453,128546.13177790942
1762,358311.1941127143
1868,226613.50811100446
1760,184710.15195565126
1113,241889.50221489274
1812,178130.49886127317
117,154240.86103421965
1142,209334.2715237778
2342,421832.792331884
927,135657.16848474994
2478,189396.27772742783
655,84442.70195896189
2064,123433.27412066802
369,262570.41696756915
2239,108398.23950007888
2732,192478.83231423367
1653,161258.9487313635
959,207475.88664873503
2395,352551.0629127136
1412,107246.12858489544
271,251035.73614726742
1484,142227.26221935233
1497,147509.68714829156
552,168831.02331010226
2,124696.83192719052
1855,297687.8214660711
4,268351.15575231
2292,145679.81167332063
134,130473.0544116447
646,107931.52680341559
42,284151.1046102798
532,219802.96153731452
713,77982.83083204099
2561,129264.76347450014
2360,128653.1133140265
1333,124097.53937850439
1407,224888.86405188675
2892,292509.4631094219
574,196770.126691508
1227,178243.44974369288
2591,220162.28615710614
1476,206859.850808294
1125,242325.1560491378
1446,140602.4972377378
408,122363.73114493198
1101,285084.55619545496
2251,181111.6865583802
373,186272.17117182087
2554,126130.45380527283
2382,258729.23492016504
1985,83608.99495699721
519,219262.54095556424
1093,198138.49366141585
864,239634.21247903124
2889,144841.20024704208
2308,168394.77207097557
986,170663.5643658039
1302,145206.1093760872
585,150711.7092399975
2708,156011.03426614573
147,126177.19580069582
1441,229430.5595623274
383,179112.38178981998
285,154534.74526391446
181,106093.7176826384
358,179604.23598786455
780,145649.289604637
258,190105.29425477327
1865,219895.41743067428
692,127676.57149891248
2902,361600.54112640343
508,250563.13730692165
2638,138280.00595685095
36,137597.7207780901
611,158879.0245495821
2281,127043.8079195498
1678,119663.8013550279
1696,526259.4250497392
1557,88356.49704604642
2180,153923.83819523596
1726,196909.1204680639
951,151798.87774060626
267,217940.0937179141
2706,130531.84764063507
2221,251271.09429350166
1357,154854.44233296975
2901,341214.16807547596
347,170691.9104025057
2164,194248.83613529787
1586,318386.27082735364
360,156943.72252107848
1769,247246.33780547619
2617,152768.3643174756
1879,126679.90844843842
991,230527.9240848321
1535,102660.80345991264
1191,148944.08211549328
1579,201683.4495407773
1882,128580.00630314597
1510,130822.4122142194
2196,145088.30915404146
1845,153664.7031957035
2336,392295.7821910219
942,94353.85771989134
861,128142.92516759296
2555,116220.84612880624
1392,136549.5590558665
2099,248657.6330639427
1543,127476.77800220127
948,299071.5321291634
1239,180380.55385962033
22,180458.6831556929
2796,220777.98394386988
2747,165439.0037617488
92,275332.4658959455
210,161779.65840589648
1858,201993.1505808891
2228,164035.6458049193
447,203462.95304519648
827,237391.9480722689
1649,193817.01364914933
682,130652.04823807755
2698,114400.15021786223
494,183138.4433145337
214,76180.85043053806
2441,227344.80267573157
2679,112121.6741204152
1336,118964.06080835388
465,180822.81979702433
1524,135645.3692070184
2543,115587.90862412164
631,135393.1286160204
2452,282762.7039274452
228,144961.27458734874
126,160754.04315635748
1092,215656.60064029644
1122,198167.9496678444
932,199201.99596534765
1980,87238.50426542509
2171,111664.57104215169
551,156096.0971266966
2768,167326.54259502987
2056,114763.53653872742
1159,362933.73109955894
2645,101229.40225735171
1174,161888.2443096587
2266,207191.34202032565
2462,471559.25252076244
1219,139215.02336353177
2922,181543.53872889144
118,134263.6790797853
474,166142.9067997805
2576,144488.84196388474
872,282495.61073665926
1077,196644.8968211
1536,134601.95461165239
1150,120697.10994263183
2341,313152.93051521643
1931,147475.68272784952
2785,131658.41062035935
2538,120553.17538622397
597,211080.5879088548
464,176006.05826314207
233,209298.6811578769
2169,124701.39190035578
2123,171885.85924535585
1867,163558.6678313986
137,246226.5536623199
515,231072.08618359925
933,125575.26334871509
2784,166673.2025256762
972,166291.2912666445
599,156371.06006156295
2614,126247.9351485183
2582,136945.61827492414
1409,161416.98573482118
175,90483.39201278721
352,215140.2023101902
976,105453.97527303347
2134,189750.87630926265
984,111741.26676383914
2396,400061.64694093127
1673,142858.4168332775
404,124201.04169738965
607,157092.7638928534
814,142352.10232143552
868,189221.92770236448
2271,185871.98652042926
1633,204246.80302806664
337,157274.92196561146
2765,157247.22889946293
1746,277413.8365653173
368,305802.813999492
2806,206479.52512155066
1662,199243.2891119881
1234,207236.22927703077
1373,130307.19974571631
1672,114273.07896956189
1939,122007.26276266418
